time,open,high,low,close,volume
2020-11-14 23:59:59.999,476.93000000,476.93000000,452.73000000,462.00000000,613.61147000
2020-11-15 23:59:59.999,460.57000000,462.68000000,27.00000000,448.15000000,3205.95039000
2020-11-16 23:59:59.999,447.50000000,465.72000000,445.93000000,461.09000000,1447.64534000
2020-11-17 23:59:59.999,461.74000000,484.72000000,461.74000000,482.23000000,1771.11724000
2020-11-18 23:59:59.999,483.64000000,497.26000000,458.01000000,478.91000000,3710.66599000
2020-11-19 23:59:59.999,478.63000000,480.50000000,465.22000000,470.99000000,865.91071000
2020-11-20 23:59:59.999,471.19000000,513.88000000,470.81000000,510.00000000,2325.41459000
2020-11-21 23:59:59.999,510.37000000,553.07000000,503.26000000,552.21000000,2971.51747000
2020-11-22 23:59:59.999,552.99000000,580.54000000,511.98000000,560.19000000,4394.34675000
2020-11-23 23:59:59.999,561.37000000,610.51000000,550.44000000,609.36000000,4022.34421000
2020-11-24 23:59:59.999,609.12000000,622.17000000,588.76000000,604.70000000,4537.17322000
2020-11-25 23:59:59.999,605.79000000,605.85000000,554.35000000,570.96000000,2583.36659000
2020-11-26 23:59:59.999,569.04000000,576.54000000,482.46000000,518.28000000,9632.47989000
2020-11-27 23:59:59.999,520.00000000,530.60000000,494.25000000,517.96000000,2644.48429000
2020-11-28 23:59:59.999,518.47000000,547.77000000,506.90000000,537.60000000,1923.95644000
2020-11-29 23:59:59.999,537.47000000,576.74000000,530.93000000,575.84000000,2369.91522000
2020-11-30 23:59:59.999,576.63000000,616.36000000,570.73000000,616.36000000,4871.11030000
2020-12-01 23:59:59.999,616.66000000,635.62000000,562.01000000,585.43000000,7946.72660000
2020-12-02 23:59:59.999,584.58000000,604.64000000,574.76000000,597.16000000,3291.75071000
2020-12-03 23:59:59.999,597.00000000,623.33000000,586.14000000,616.11000000,2261.74159000
2020-12-04 23:59:59.999,615.41000000,619.86000000,566.01000000,567.38000000,3777.64698000
2020-12-05 23:59:59.999,566.99000000,597.00000000,561.03000000,597.00000000,1112.28317000
2020-12-06 23:59:59.999,597.09000000,607.65000000,583.13000000,601.79000000,2168.73324000
2020-12-07 23:59:59.999,602.16000000,602.75000000,583.23000000,591.10000000,2510.12219000
2020-12-08 23:59:59.999,590.59000000,594.90000000,549.45000000,555.03000000,2633.44904000
2020-12-09 23:59:59.999,554.57000000,578.00000000,530.90000000,573.33000000,3946.48200000
2020-12-10 23:59:59.999,572.99000000,575.65000000,548.11000000,558.72000000,2135.95169000
2020-12-11 23:59:59.999,559.35000000,560.32000000,535.18000000,544.15000000,2602.59742000
2020-12-12 23:59:59.999,544.32000000,573.84000000,543.83000000,567.67000000,1987.05132000
2020-12-13 23:59:59.999,567.92000000,595.04000000,563.58000000,590.87000000,3139.86575000
2020-12-14 23:59:59.999,591.06000000,591.42000000,575.85000000,586.51000000,1700.87186000
2020-12-15 23:59:59.999,586.55000000,597.28000000,579.43000000,589.34000000,2305.12822000
2020-12-16 23:59:59.999,588.56000000,638.47000000,581.00000000,637.49000000,5050.74326000
2020-12-17 23:59:59.999,637.33000000,675.89000000,626.94000000,643.85000000,10329.54198000
2020-12-18 23:59:59.999,643.31000000,664.42000000,630.00000000,653.67000000,5797.85418000
2020-12-19 23:59:59.999,654.40000000,670.07000000,645.71000000,658.44000000,2326.09972000
2020-12-20 23:59:59.999,657.19000000,661.00000000,621.49000000,638.45000000,2954.75495000
2020-12-21 23:59:59.999,637.10000000,647.99000000,596.48000000,608.45000000,4849.83720000
2020-12-22 23:59:59.999,608.44000000,637.54000000,588.58000000,636.67000000,5667.35964000
2020-12-23 23:59:59.999,637.10000000,642.48000000,552.09000000,585.41000000,5736.37510000
2020-12-24 23:59:59.999,585.71000000,615.00000000,565.82000000,612.68000000,5476.94501000
2020-12-25 23:59:59.999,612.83000000,650.00000000,605.00000000,626.46000000,7022.69887000
2020-12-26 23:59:59.999,627.75000000,652.88000000,615.58000000,637.57000000,6076.16224000
2020-12-27 23:59:59.999,637.57000000,717.52000000,625.61000000,684.51000000,11413.09875000
2020-12-28 23:59:59.999,685.60000000,748.02000000,682.00000000,729.94000000,7546.78864000
2020-12-29 23:59:59.999,729.86000000,740.55000000,689.10000000,732.00000000,5689.50091000
2020-12-30 23:59:59.999,732.21000000,758.92000000,717.69000000,751.73000000,4005.16756000
2020-12-31 23:59:59.999,752.43000000,755.54000000,721.86000000,736.24000000,4876.06264000
2021-01-01 23:59:59.999,737.61000000,749.11000000,715.62000000,728.52000000,3084.37850000
2021-01-02 23:59:59.999,729.46000000,787.22000000,715.34000000,774.56000000,8325.47357000
2021-01-03 23:59:59.999,774.60000000,1010.82000000,768.74000000,978.14000000,19330.21676000
2021-01-04 23:59:59.999,978.03000000,1160.80000000,881.58000000,1042.10000000,26998.69336000
2021-01-05 23:59:59.999,1043.81000000,1133.80000000,970.00000000,1100.22000000,18624.18143000
2021-01-06 23:59:59.999,1100.00000000,1212.65000000,1057.98000000,1208.58000000,17559.80908000
2021-01-07 23:59:59.999,1209.53000000,1289.11000000,1150.00000000,1224.20000000,12133.83692000
2021-01-08 23:59:59.999,1226.69000000,1272.88000000,1065.17000000,1216.50000000,19566.18845000
2021-01-09 23:59:59.999,1216.89000000,1302.86000000,1172.69000000,1275.48000000,10254.41390000
2021-01-10 23:59:59.999,1277.05000000,1348.22000000,1147.10000000,1254.69000000,12534.01472000
2021-01-11 23:59:59.999,1254.71000000,1259.68000000,800.00000000,1089.17000000,26350.66766000
2021-01-12 23:59:59.999,1086.38000000,1148.86000000,1011.00000000,1050.42000000,16189.11647000
2021-01-13 23:59:59.999,1049.82000000,1137.21000000,988.10000000,1128.81000000,15999.41894000
2021-01-14 23:59:59.999,1131.58000000,1247.34000000,1086.00000000,1232.14000000,12574.47650000
2021-01-15 23:59:59.999,1232.47000000,1255.37000000,1072.08000000,1172.01000000,17127.19994000
2021-01-16 23:59:59.999,1172.01000000,1292.88000000,1151.79000000,1227.63000000,9344.46971000
2021-01-17 23:59:59.999,1226.87000000,1269.60000000,1167.61000000,1232.87000000,8459.77435000
2021-01-18 23:59:59.999,1232.87000000,1260.40000000,1183.33000000,1258.61000000,8096.07486000
2021-01-19 23:59:59.999,1259.08000000,1439.33000000,1253.42000000,1368.78000000,18915.27917000
2021-01-20 23:59:59.999,1365.82000000,1407.86000000,1235.53000000,1376.38000000,14649.61596000
2021-01-21 23:59:59.999,1377.37000000,1388.17000000,1084.85000000,1111.51000000,13850.20973000
2021-01-22 23:59:59.999,1111.85000000,1273.19000000,1043.09000000,1233.50000000,11501.14657000
2021-01-23 23:59:59.999,1232.44000000,1272.53000000,1197.11000000,1232.81000000,4350.24424000
2021-01-24 23:59:59.999,1233.49000000,1399.00000000,1220.00000000,1391.15000000,5805.04273000
2021-01-25 23:59:59.999,1393.20000000,1474.64000000,1294.12000000,1318.62000000,14715.11642000
2021-01-26 23:59:59.999,1316.67000000,1378.37000000,1245.35000000,1366.81000000,14260.86370000
2021-01-27 23:59:59.999,1366.23000000,1373.73000000,1207.98000000,1237.28000000,8378.55250000
2021-01-28 23:59:59.999,1237.28000000,1360.86000000,1217.97000000,1328.34000000,6465.25530000
2021-01-29 23:59:59.999,1329.95000000,1436.42000000,1286.11000000,1378.90000000,17474.14258000
2021-01-30 23:59:59.999,1378.45000000,1406.40000000,1327.01000000,1376.49000000,5388.83326000
2021-01-31 23:59:59.999,1378.56000000,1379.48000000,1281.22000000,1313.57000000,3712.42284000
2021-02-01 23:59:59.999,1312.35000000,1378.24000000,1270.00000000,1373.34000000,2794.09700000
2021-02-02 23:59:59.999,1374.99000000,1547.82000000,1360.10000000,1512.13000000,9322.60357000
2021-02-03 23:59:59.999,1512.26000000,1668.65000000,1509.29000000,1664.81000000,7568.99228000
2021-02-04 23:59:59.999,1666.76000000,1695.00000000,1556.78000000,1596.35000000,9140.39564000
2021-02-05 23:59:59.999,1596.34000000,1760.69000000,1592.27000000,1720.87000000,5266.43740000
2021-02-06 23:59:59.999,1719.92000000,1743.97000000,1644.99000000,1678.84000000,3132.49235000
2021-02-07 23:59:59.999,1679.18000000,1692.09000000,1491.88000000,1614.93000000,4148.48929000
2021-02-08 23:59:59.999,1611.58000000,1775.77000000,1563.59000000,1750.06000000,4595.22839000
2021-02-09 23:59:59.999,1749.96000000,1821.52000000,1710.52000000,1771.50000000,4171.46145000
2021-02-10 23:59:59.999,1772.16000000,1836.06000000,1650.00000000,1741.85000000,4133.57861000
2021-02-11 23:59:59.999,1741.64000000,1817.59000000,1703.70000000,1785.77000000,2763.58680000
2021-02-12 23:59:59.999,1788.77000000,1863.91000000,1740.96000000,1840.56000000,3022.76802000
2021-02-13 23:59:59.999,1841.18000000,1872.20000000,1762.82000000,1816.41000000,2221.01758000
2021-02-14 23:59:59.999,1817.26000000,1850.00000000,1785.59000000,1800.00000000,1752.27348000
2021-02-15 23:59:59.999,1800.50000000,1835.48000000,1657.50000000,1783.28000000,4810.54714000
2021-02-16 23:59:59.999,1779.28000000,1826.69000000,1724.03000000,1780.44000000,3818.69307000
2021-02-17 23:59:59.999,1784.40000000,1854.28000000,1733.40000000,1848.94000000,3128.95280000
2021-02-18 23:59:59.999,1850.84000000,1950.90000000,1850.84000000,1940.95000000,3207.41979000
2021-02-19 23:59:59.999,1942.09000000,1972.91000000,1892.09000000,1956.13000000,6682.28450000
2021-02-20 23:59:59.999,1956.13000000,2040.79000000,1804.38000000,1914.69000000,5251.36661000
